path,period,strategy,wealth
27,23,rebalanced,2.7399271
27,24,rebalanced,2.0549453
27,25,rebalanced,1.541209
27,26,rebalanced,2.3118135
27,27,rebalanced,3.4677203
27,28,rebalanced,5.2015804
27,29,rebalanced,7.8023706
27,30,rebalanced,5.8517779
27,31,rebalanced,8.7776669
27,32,rebalanced,6.5832502
27,33,rebalanced,9.8748753
27,34,rebalanced,7.4061564
27,35,rebalanced,5.5546173
27,36,rebalanced,4.165963
27,37,rebalanced,3.1244722
27,38,rebalanced,4.6867084
27,39,rebalanced,3.5150313
27,40,rebalanced,5.2725469
27,41,rebalanced,7.9088204
27,42,rebalanced,5.9316153
27,43,rebalanced,4.4487115
27,44,rebalanced,6.6730672
27,45,rebalanced,10.009601
27,46,rebalanced,15.014401
27,47,rebalanced,11.260801
27,48,rebalanced,16.891201
27,49,rebalanced,25.336802
27,50,rebalanced,38.005203
27,51,rebalanced,57.007805
27,52,rebalanced,85.511707
27,53,rebalanced,64.13378
27,54,rebalanced,48.100335
27,55,rebalanced,36.075251
27,56,rebalanced,54.112877
27,57,rebalanced,81.169315
27,58,rebalanced,60.876987
27,59,rebalanced,45.65774
27,60,rebalanced,34.243305
27,61,rebalanced,25.682479
27,62,rebalanced,38.523718
27,63,rebalanced,28.892789
27,64,rebalanced,43.339183
27,65,rebalanced,32.504387
27,66,rebalanced,24.37829
27,67,rebalanced,18.283718
27,68,rebalanced,27.425577
27,69,rebalanced,20.569182
27,70,rebalanced,30.853774
27,71,rebalanced,23.14033
27,72,rebalanced,34.710495
27,73,rebalanced,26.032872
27,74,rebalanced,39.049307
27,75,rebalanced,29.286981
27,76,rebalanced,21.965235
27,77,rebalanced,32.947853
27,78,rebalanced,24.71089
27,79,rebalanced,37.066335
27,80,rebalanced,27.799751
27,81,rebalanced,20.849813
27,82,rebalanced,31.27472
27,83,rebalanced,46.91208
27,84,rebalanced,35.18406
27,85,rebalanced,26.388045
27,86,rebalanced,39.582067
27,87,rebalanced,29.686551
27,88,rebalanced,22.264913
27,89,rebalanced,16.698685
27,90,rebalanced,25.048027
27,91,rebalanced,37.572041
27,92,rebalanced,56.358061
27,93,rebalanced,42.268546
27,94,rebalanced,31.701409
27,95,rebalanced,47.552114
27,96,rebalanced,35.664085
27,97,rebalanced,53.496128
27,98,rebalanced,40.122096
27,99,rebalanced,30.091572
27,100,rebalanced,22.568679
28,0,rebalanced,1
28,1,rebalanced,0.75
28,2,rebalanced,1.125
28,3,rebalanced,1.6875
28,4,rebalanced,1.265625
28,5,rebalanced,1.8984375
28,6,rebalanced,2.8476562
28,7,rebalanced,4.2714844
28,8,rebalanced,6.4072266
28,9,rebalanced,4.8054199
28,10,rebalanced,3.6040649
28,11,rebalanced,5.4060974
28,12,rebalanced,4.0545731
28,13,rebalanced,3.0409298
28,14,rebalanced,4.5613947
28,15,rebalanced,6.842092
28,16,rebalanced,10.263138
28,17,rebalanced,7.6973535
28,18,rebalanced,5.7730152
28,19,rebalanced,4.3297614
28,20,rebalanced,3.247321
28,21,rebalanced,2.4354908
28,22,rebalanced,1.8266181
28,23,rebalanced,2.7399271
28,24,rebalanced,4.1098907
28,25,rebalanced,3.082418
28,26,rebalanced,4.623627
28,27,rebalanced,3.4677203
28,28,rebalanced,2.6007902
28,29,rebalanced,3.9011853
28,30,rebalanced,2.925889
28,31,rebalanced,2.1944167
28,32,rebalanced,1.6458125
28,33,rebalanced,1.2343594
28,34,rebalanced,0.92576956
28,35,rebalanced,0.69432717
28,36,rebalanced,1.0414907
28,37,rebalanced,0.78111806
28,38,rebalanced,1.1716771
28,39,rebalanced,0.87875782
28,40,rebalanced,1.3181367
28,41,rebalanced,1.9772051
28,42,rebalanced,1.4829038
28,43,rebalanced,2.2243557
28,44,rebalanced,3.3365336
28,45,rebalanced,5.0048004
28,46,rebalanced,7.5072006
28,47,rebalanced,11.260801
28,48,rebalanced,16.891201
28,49,rebalanced,25.336802
28,50,rebalanced,19.002602
28,51,rebalanced,28.503902
28,52,rebalanced,42.755853
28,53,rebalanced,64.13378
28,54,rebalanced,96.20067
28,55,rebalanced,144.30101
28,56,rebalanced,108.22575
28,57,rebalanced,81.169315
28,58,rebalanced,121.75397
28,59,rebalanced,182.63096
28,60,rebalanced,273.94644
28,61,rebalanced,205.45983
28,62,rebalanced,154.09487
28,63,rebalanced,231.14231
28,64,rebalanced,173.35673
28,65,rebalanced,260.0351
28,66,rebalanced,390.05265
28,67,rebalanced,585.07897
28,68,rebalanced,438.80923
28,69,rebalanced,329.10692
28,70,rebalanced,493.66038
28,71,rebalanced,370.24528
28,72,rebalanced,277.68396
28,73,rebalanced,208.26297
28,74,rebalanced,156.19723
28,75,rebalanced,117.14792
28,76,rebalanced,175.72188
28,77,rebalanced,263.58282
28,78,rebalanced,395.37424
28,79,rebalanced,296.53068
28,80,rebalanced,222.39801
28,81,rebalanced,333.59701
28,82,rebalanced,500.39552
28,83,rebalanced,375.29664
28,84,rebalanced,281.47248
28,85,rebalanced,422.20872
28,86,rebalanced,633.31308
28,87,rebalanced,474.98481
28,88,rebalanced,712.47721
28,89,rebalanced,534.35791
28,90,rebalanced,801.53686
28,91,rebalanced,601.15265
28,92,rebalanced,901.72897
28,93,rebalanced,1352.5935
28,94,rebalanced,1014.4451
28,95,rebalanced,1521.6676
28,96,rebalanced,1141.2507
28,97,rebalanced,855.93805
28,98,rebalanced,641.95354
28,99,rebalanced,481.46515
28,100,rebalanced,361.09886
29,0,rebalanced,1
29,1,rebalanced,0.75
29,2,rebalanced,1.125
29,3,rebalanced,1.6875
29,4,rebalanced,1.265625
29,5,rebalanced,1.8984375
29,6,rebalanced,2.8476562
29,7,rebalanced,4.2714844
29,8,rebalanced,6.4072266
29,9,rebalanced,9.6108398
29,10,rebalanced,14.41626
29,11,rebalanced,21.62439
29,12,rebalanced,16.218292
29,13,rebalanced,12.163719
29,14,rebalanced,18.245579
29,15,rebalanced,27.368368
29,16,rebalanced,20.526276
29,17,rebalanced,30.789414
29,18,rebalanced,23.092061
29,19,rebalanced,34.638091
29,20,rebalanced,51.957136
29,21,rebalanced,77.935705
29,22,rebalanced,58.451778
29,23,rebalanced,87.677668
29,24,rebalanced,65.758251
29,25,rebalanced,49.318688
29,26,rebalanced,36.989016
29,27,rebalanced,27.741762
29,28,rebalanced,41.612643
29,29,rebalanced,31.209482
29,30,rebalanced,23.407112
29,31,rebalanced,17.555334
29,32,rebalanced,13.1665
29,33,rebalanced,9.8748753
29,34,rebalanced,14.812313
29,35,rebalanced,11.109235
29,36,rebalanced,8.331926
29,37,rebalanced,6.2489445
29,38,rebalanced,9.3734167
29,39,rebalanced,7.0300626
29,40,rebalanced,10.545094
29,41,rebalanced,7.9088204
29,42,rebalanced,5.9316153
29,43,rebalanced,4.4487115
29,44,rebalanced,3.3365336
29,45,rebalanced,2.5024002
29,46,rebalanced,1.8768001
29,47,rebalanced,1.4076001
29,48,rebalanced,1.0557001
29,49,rebalanced,0.79177506
29,50,rebalanced,0.5938313
29,51,rebalanced,0.89074695
29,52,rebalanced,0.66806021
29,53,rebalanced,0.50104516
29,54,rebalanced,0.75156774
29,55,rebalanced,0.5636758
29,56,rebalanced,0.42275685
29,57,rebalanced,0.31706764
29,58,rebalanced,0.23780073
29,59,rebalanced,0.35670109
29,60,rebalanced,0.53505164
29,61,rebalanced,0.80257746
29,62,rebalanced,1.2038662
29,63,rebalanced,1.8057993
29,64,rebalanced,1.3543495
29,65,rebalanced,2.0315242
29,66,rebalanced,1.5236431
29,67,rebalanced,2.2854647
29,68,rebalanced,3.4281971
29,69,rebalanced,2.5711478
29,70,rebalanced,3.8567217
29,71,rebalanced,2.8925413
29,72,rebalanced,2.169406
29,73,rebalanced,1.6270545
29,74,rebalanced,1.2202909
29,75,rebalanced,1.8304363
29,76,rebalanced,2.7456544
29,77,rebalanced,4.1184816
29,78,rebalanced,6.1777225
29,79,rebalanced,4.6332918
29,80,rebalanced,6.9499378
29,81,rebalanced,5.2124533
29,82,rebalanced,3.90934
29,83,rebalanced,5.86401
29,84,rebalanced,4.3980075
29,85,rebalanced,6.5970112
29,86,rebalanced,4.9477584
29,87,rebalanced,7.4216376
29,88,rebalanced,5.5662282
29,89,rebalanced,4.1746712
29,90,rebalanced,3.1310034
29,91,rebalanced,2.3482525
29,92,rebalanced,3.5223788
29,93,rebalanced,2.6417841
29,94,rebalanced,1.9813381
29,95,rebalanced,2.9720071
29,96,rebalanced,2.2290053
29,97,rebalanced,1.671754
29,98,rebalanced,1.2538155
29,99,rebalanced,0.94036163
29,100,rebalanced,0.70527122
30,0,rebalanced,1
30,1,rebalanced,1.5
30,2,rebalanced,2.25
30,3,rebalanced,3.375
30,4,rebalanced,2.53125
30,5,rebalanced,3.796875
30,6,rebalanced,5.6953125
30,7,rebalanced,8.5429688
30,8,rebalanced,12.814453
30,9,rebalanced,19.22168
30,10,rebalanced,14.41626
30,11,rebalanced,21.62439
30,12,rebalanced,16.218292
30,13,rebalanced,12.163719
30,14,rebalanced,18.245579
30,15,rebalanced,27.368368
30,16,rebalanced,41.052552
30,17,rebalanced,61.578828
30,18,rebalanced,92.368243
30,19,rebalanced,69.276182
30,20,rebalanced,51.957136
30,21,rebalanced,38.967852
30,22,rebalanced,58.451778
30,23,rebalanced,87.677668
30,24,rebalanced,131.5165
30,25,rebalanced,197.27475
30,26,rebalanced,295.91213
30,27,rebalanced,221.9341
30,28,rebalanced,332.90114
30,29,rebalanced,499.35172
30,30,rebalanced,749.02758
30,31,rebalanced,561.77068
30,32,rebalanced,842.65602
30,33,rebalanced,631.99202
30,34,rebalanced,473.99401
30,35,rebalanced,355.49551
30,36,rebalanced,533.24326
30,37,rebalanced,399.93245
30,38,rebalanced,599.89867
30,39,rebalanced,899.84801
30,40,rebalanced,674.88601
30,41,rebalanced,506.1645
30,42,rebalanced,759.24676
30,43,rebalanced,1138.8701
30,44,rebalanced,854.1526
30,45,rebalanced,640.61445
30,46,rebalanced,480.46084
30,47,rebalanced,720.69126
30,48,rebalanced,540.51844
30,49,rebalanced,405.38883
30,50,rebalanced,304.04162
30,51,rebalanced,456.06244
30,52,rebalanced,684.09365
30,53,rebalanced,513.07024
30,54,rebalanced,769.60536
30,55,rebalanced,577.20402
30,56,rebalanced,865.80603
30,57,rebalanced,1298.709
30,58,rebalanced,1948.0636
30,59,rebalanced,2922.0954
30,60,rebalanced,4383.143
30,61,rebalanced,6574.7146
30,62,rebalanced,4931.0359
30,63,rebalanced,7396.5539
30,64,rebalanced,5547.4154
30,65,rebalanced,8321.1231
30,66,rebalanced,12481.685
30,67,rebalanced,9361.2635
30,68,rebalanced,14041.895
30,69,rebalanced,10531.421
30,70,rebalanced,15797.132
30,71,rebalanced,23695.698
30,72,rebalanced,35543.547
30,73,rebalanced,53315.321
30,74,rebalanced,79972.981
30,75,rebalanced,59979.736
30,76,rebalanced,44984.802
30,77,rebalanced,67477.203
30,78,rebalanced,50607.902
30,79,rebalanced,37955.927
30,80,rebalanced,28466.945
30,81,rebalanced,42700.418
30,82,rebalanced,64050.626
30,83,rebalanced,96075.94
30,84,rebalanced,72056.955
30,85,rebalanced,108085.43
30,86,rebalanced,81064.074
30,87,rebalanced,60798.056
30,88,rebalanced,91197.083
30,89,rebalanced,68397.812
30,90,rebalanced,102596.72
30,91,rebalanced,153895.08
30,92,rebalanced,230842.62
30,93,rebalanced,173131.96
30,94,rebalanced,259697.94
30,95,rebalanced,194773.46
30,96,rebalanced,146080.09
30,97,rebalanced,219120.14
30,98,rebalanced,164340.11
30,99,rebalanced,246510.16
30,100,rebalanced,184882.62
31,0,rebalanced,1
31,1,rebalanced,1.5
31,2,rebalanced,2.25
31,3,rebalanced,3.375
31,4,rebalanced,5.0625
31,5,rebalanced,3.796875
31,6,rebalanced,2.8476562
31,7,rebalanced,2.1357422
31,8,rebalanced,3.2036133
31,9,rebalanced,2.40271
31,10,rebalanced,3.6040649
31,11,rebalanced,5.4060974
31,12,rebalanced,4.0545731
31,13,rebalanced,3.0409298
31,14,rebalanced,2.2806973
31,15,rebalanced,3.421046
31,16,rebalanced,5.131569
31,17,rebalanced,3.8486768
31,18,rebalanced,5.7730152
31,19,rebalanced,8.6595227
31,20,rebalanced,12.989284
31,21,rebalanced,19.483926
31,22,rebalanced,14.612945
31,23,rebalanced,21.919417
31,24,rebalanced,16.439563
31,25,rebalanced,12.329672
31,26,rebalanced,18.494508
31,27,rebalanced,13.870881
31,28,rebalanced,20.806322
31,29,rebalanced,31.209482
31,30,rebalanced,46.814223
31,31,rebalanced,70.221335
31,32,rebalanced,105.332
31,33,rebalanced,157.998
31,34,rebalanced,118.4985
31,35,rebalanced,177.74775
31,36,rebalanced,266.62163
31,37,rebalanced,199.96622
31,38,rebalanced,299.94934
31,39,rebalanced,224.962
31,40,rebalanced,337.443
31,41,rebalanced,253.08225
31,42,rebalanced,379.62338
31,43,rebalanced,284.71753
31,44,rebalanced,427.0763
31,45,rebalanced,320.30723
31,46,rebalanced,480.46084
31,47,rebalanced,360.34563
31,48,rebalanced,270.25922
31,49,rebalanced,202.69442
31,50,rebalanced,152.02081
31,51,rebalanced,114.01561
31,52,rebalanced,85.511707
31,53,rebalanced,64.13378
31,54,rebalanced,96.20067
31,55,rebalanced,72.150503
31,56,rebalanced,108.22575
31,57,rebalanced,162.33863
31,58,rebalanced,121.75397
31,59,rebalanced,182.63096
31,60,rebalanced,273.94644
31,61,rebalanced,410.91966
31,62,rebalanced,616.37949
31,63,rebalanced,924.56923
31,64,rebalanced,693.42693
31,65,rebalanced,1040.1404
31,66,rebalanced,780.10529
31,67,rebalanced,585.07897
31,68,rebalanced,438.80923
31,69,rebalanced,658.21384
31,70,rebalanced,987.32076
31,71,rebalanced,740.49057
31,72,rebalanced,555.36793
31,73,rebalanced,833.05189
31,74,rebalanced,1249.5778
31,75,rebalanced,937.18338
31,76,rebalanced,1405.7751
31,77,rebalanced,1054.3313
31,78,rebalanced,1581.4969
31,79,rebalanced,1186.1227
31,80,rebalanced,1779.1841
31,81,rebalanced,1334.388
31,82,rebalanced,2001.5821
31,83,rebalanced,3002.3731
31,84,rebalanced,4503.5597
31,85,rebalanced,3377.6698
31,86,rebalanced,2533.2523
31,87,rebalanced,3799.8785
31,88,rebalanced,5699.8177
31,89,rebalanced,8549.7266
31,90,rebalanced,12824.59
31,91,rebalanced,9618.4424
31,92,rebalanced,14427.664
31,93,rebalanced,21641.495
31,94,rebalanced,16231.122
31,95,rebalanced,12173.341
31,96,rebalanced,9130.0058
31,97,rebalanced,6847.5044
31,98,rebalanced,10271.257
31,99,rebalanced,15406.885
31,100,rebalanced,11555.164
32,0,rebalanced,1
32,1,rebalanced,1.5
32,2,rebalanced,2.25
32,3,rebalanced,3.375
32,4,rebalanced,2.53125
32,5,rebalanced,3.796875
32,6,rebalanced,2.8476562
32,7,rebalanced,4.2714844
32,8,rebalanced,3.2036133
32,9,rebalanced,2.40271
32,10,rebalanced,1.8020325
32,11,rebalanced,1.3515244
32,12,rebalanced,2.0272865
32,13,rebalanced,1.5204649
32,14,rebalanced,1.1403487
32,15,rebalanced,0.8552615
32,16,rebalanced,1.2828923
32,17,rebalanced,0.96216919
32,18,rebalanced,0.72162689
32,19,rebalanced,0.54122017
32,20,rebalanced,0.81183026
32,21,rebalanced,1.2177454
32,22,rebalanced,0.91330904
32,23,rebalanced,0.68498178
32,24,rebalanced,0.51373633
32,25,rebalanced,0.7706045
32,26,rebalanced,1.1559068
32,27,rebalanced,1.7338601
32,28,rebalanced,2.6007902
32,29,rebalanced,1.9505926
32,30,rebalanced,1.4629445
32,31,rebalanced,2.1944167
32,32,rebalanced,3.2916251
32,33,rebalanced,4.9374376
32,34,rebalanced,7.4061564
32,35,rebalanced,5.5546173
32,36,rebalanced,4.165963
32,37,rebalanced,6.2489445
32,38,rebalanced,4.6867084
32,39,rebalanced,3.5150313
32,40,rebalanced,5.2725469
32,41,rebalanced,7.9088204
32,42,rebalanced,5.9316153
32,43,rebalanced,4.4487115
32,44,rebalanced,6.6730672
32,45,rebalanced,5.0048004
32,46,rebalanced,3.7536003
32,47,rebalanced,5.6304004
32,48,rebalanced,4.2228003
32,49,rebalanced,6.3342005
32,50,rebalanced,9.5013008
32,51,rebalanced,14.251951
32,52,rebalanced,21.377927
32,53,rebalanced,16.033445
32,54,rebalanced,12.025084
32,55,rebalanced,18.037626
32,56,rebalanced,27.056438
32,57,rebalanced,40.584658
32,58,rebalanced,60.876987
32,59,rebalanced,45.65774
32,60,rebalanced,34.243305
32,61,rebalanced,25.682479
32,62,rebalanced,19.261859
32,63,rebalanced,28.892789
32,64,rebalanced,21.669591
32,65,rebalanced,32.504387
32,66,rebalanced,24.37829
32,67,rebalanced,18.283718
32,68,rebalanced,13.712788
32,69,rebalanced,10.284591
32,70,rebalanced,15.426887
32,71,rebalanced,11.570165
32,72,rebalanced,17.355248
32,73,rebalanced,13.016436
32,74,rebalanced,9.7623268
32,75,rebalanced,14.64349
32,76,rebalanced,10.982618
32,77,rebalanced,8.2369633
32,78,rebalanced,6.1777225
32,79,rebalanced,4.6332918
32,80,rebalanced,3.4749689
32,81,rebalanced,5.2124533
32,82,rebalanced,3.90934
32,83,rebalanced,2.932005
32,84,rebalanced,4.3980075
32,85,rebalanced,3.2985056
32,86,rebalanced,4.9477584
32,87,rebalanced,7.4216376
32,88,rebalanced,11.132456
32,89,rebalanced,16.698685
32,90,rebalanced,12.524014
32,91,rebalanced,9.3930101
32,92,rebalanced,14.089515
32,93,rebalanced,10.567136
32,94,rebalanced,7.9253523
32,95,rebalanced,5.9440142
32,96,rebalanced,4.4580107
32,97,rebalanced,6.687016
32,98,rebalanced,10.030524
32,99,rebalanced,7.522893
32,100,rebalanced,5.6421698
33,0,rebalanced,1
33,1,rebalanced,0.75
33,2,rebalanced,0.5625
33,3,rebalanced,0.421875
33,4,rebalanced,0.31640625
33,5,rebalanced,0.23730469
33,6,rebalanced,0.35595703
33,7,rebalanced,0.53393555
33,8,rebalanced,0.80090332
33,9,rebalanced,0.60067749
33,10,rebalanced,0.45050812
33,11,rebalanced,0.33788109
33,12,rebalanced,0.25341082
33,13,rebalanced,0.38011622
33,14,rebalanced,0.57017434
33,15,rebalanced,0.8552615
33,16,rebalanced,0.64144613
33,17,rebalanced,0.96216919
33,18,rebalanced,1.4432538
33,19,rebalanced,1.0824403
33,20,rebalanced,1.6236605
33,21,rebalanced,1.2177454
33,22,rebalanced,1.8266181
33,23,rebalanced,1.3699636
33,24,rebalanced,2.0549453
33,25,rebalanced,1.541209
33,26,rebalanced,2.3118135
33,27,rebalanced,3.4677203
33,28,rebalanced,5.2015804
33,29,rebalanced,3.9011853
33,30,rebalanced,2.925889
33,31,rebalanced,2.1944167
33,32,rebalanced,3.2916251
33,33,rebalanced,4.9374376
33,34,rebalanced,3.7030782
33,35,rebalanced,5.5546173
33,36,rebalanced,8.331926
33,37,rebalanced,6.2489445
33,38,rebalanced,9.3734167
33,39,rebalanced,14.060125
33,40,rebalanced,10.545094
33,41,rebalanced,15.817641
33,42,rebalanced,11.863231
33,43,rebalanced,8.8974229
33,44,rebalanced,6.6730672
33,45,rebalanced,5.0048004
33,46,rebalanced,3.7536003
33,47,rebalanced,5.6304004
33,48,rebalanced,8.4456007
33,49,rebalanced,12.668401
33,50,rebalanced,19.002602
33,51,rebalanced,28.503902
33,52,rebalanced,42.755853
33,53,rebalanced,64.13378
33,54,rebalanced,48.100335
33,55,rebalanced,36.075251
33,56,rebalanced,54.112877
33,57,rebalanced,40.584658
33,58,rebalanced,60.876987
33,59,rebalanced,91.31548
33,60,rebalanced,136.97322
33,61,rebalanced,205.45983
33,62,rebalanced,154.09487
33,63,rebalanced,115.57115
33,64,rebalanced,173.35673
33,65,rebalanced,260.0351
33,66,rebalanced,390.05265
33,67,rebalanced,585.07897
33,68,rebalanced,438.80923
33,69,rebalanced,329.10692
33,70,rebalanced,493.66038
33,71,rebalanced,370.24528
33,72,rebalanced,277.68396
33,73,rebalanced,208.26297
33,74,rebalanced,312.39446
33,75,rebalanced,234.29584
33,76,rebalanced,175.72188
33,77,rebalanced,263.58282
33,78,rebalanced,197.68712
33,79,rebalanced,148.26534
33,80,rebalanced,222.39801
33,81,rebalanced,333.59701
33,82,rebalanced,500.39552
33,83,rebalanced,375.29664
33,84,rebalanced,562.94496
33,85,rebalanced,844.41744
33,86,rebalanced,1266.6262
33,87,rebalanced,949.96962
33,88,rebalanced,712.47721
33,89,rebalanced,534.35791
33,90,rebalanced,801.53686
33,91,rebalanced,1202.3053
33,92,rebalanced,1803.4579
33,93,rebalanced,1352.5935
33,94,rebalanced,1014.4451
33,95,rebalanced,1521.6676
33,96,rebalanced,2282.5015
33,97,rebalanced,3423.7522
33,98,rebalanced,2567.8141
33,99,rebalanced,1925.8606
33,100,rebalanced,1444.3955
34,0,rebalanced,1
34,1,rebalanced,1.5
34,2,rebalanced,1.125
34,3,rebalanced,0.84375
34,4,rebalanced,0.6328125
34,5,rebalanced,0.47460938
34,6,rebalanced,0.35595703
34,7,rebalanced,0.53393555
34,8,rebalanced,0.40045166
34,9,rebalanced,0.30033875
34,10,rebalanced,0.22525406
34,11,rebalanced,0.33788109
34,12,rebalanced,0.50682163
34,13,rebalanced,0.38011622
34,14,rebalanced,0.57017434
34,15,rebalanced,0.8552615
34,16,rebalanced,0.64144613
34,17,rebalanced,0.4810846
34,18,rebalanced,0.36081345
34,19,rebalanced,0.27061009
34,20,rebalanced,0.40591513
34,21,rebalanced,0.60887269
34,22,rebalanced,0.45665452
34,23,rebalanced,0.68498178
34,24,rebalanced,0.51373633
34,25,rebalanced,0.7706045
34,26,rebalanced,1.1559068
34,27,rebalanced,0.86693006
34,28,rebalanced,1.3003951
34,29,rebalanced,0.97529632
34,30,rebalanced,1.4629445
34,31,rebalanced,1.0972084
34,32,rebalanced,1.6458125
34,33,rebalanced,1.2343594
34,34,rebalanced,0.92576956
34,35,rebalanced,0.69432717
34,36,rebalanced,0.52074537
34,37,rebalanced,0.39055903
34,38,rebalanced,0.29291927
34,39,rebalanced,0.21968946
34,40,rebalanced,0.16476709
34,41,rebalanced,0.24715064
34,42,rebalanced,0.18536298
34,43,rebalanced,0.13902223
34,44,rebalanced,0.10426667
34,45,rebalanced,0.15640001
34,46,rebalanced,0.23460002
34,47,rebalanced,0.35190003
34,48,rebalanced,0.52785004
34,49,rebalanced,0.39588753
34,50,rebalanced,0.5938313
34,51,rebalanced,0.44537347
34,52,rebalanced,0.66806021
34,53,rebalanced,0.50104516
34,54,rebalanced,0.37578387
34,55,rebalanced,0.2818379
34,56,rebalanced,0.21137843
34,57,rebalanced,0.15853382
34,58,rebalanced,0.11890036
34,59,rebalanced,0.17835055
34,60,rebalanced,0.13376291
34,61,rebalanced,0.20064436
34,62,rebalanced,0.30096655
34,63,rebalanced,0.45144982
34,64,rebalanced,0.33858737
34,65,rebalanced,0.25394052
34,66,rebalanced,0.38091079
34,67,rebalanced,0.28568309
34,68,rebalanced,0.42852463
34,69,rebalanced,0.32139348
34,70,rebalanced,0.24104511
34,71,rebalanced,0.18078383
34,72,rebalanced,0.27117575
34,73,rebalanced,0.40676362
34,74,rebalanced,0.61014543
34,75,rebalanced,0.45760907
34,76,rebalanced,0.68641361
34,77,rebalanced,1.0296204
34,78,rebalanced,1.5444306
34,79,rebalanced,2.3166459
34,80,rebalanced,1.7374844
34,81,rebalanced,2.6062267
34,82,rebalanced,3.90934
34,83,rebalanced,5.86401
34,84,rebalanced,4.3980075
34,85,rebalanced,3.2985056
34,86,rebalanced,4.9477584
34,87,rebalanced,7.4216376
34,88,rebalanced,5.5662282
34,89,rebalanced,4.1746712
34,90,rebalanced,6.2620068
34,91,rebalanced,9.3930101
34,92,rebalanced,7.0447576
34,93,rebalanced,10.567136
34,94,rebalanced,7.9253523
34,95,rebalanced,5.9440142
34,96,rebalanced,8.9160213
34,97,rebalanced,6.687016
34,98,rebalanced,10.030524
34,99,rebalanced,15.045786
